area_fips,own_code,industry_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
26113,5,10,2012,277,2402,68330049
26115,5,10,2012,2209,32987,1450851918
26117,5,10,2012,949,11804,398849186
26119,5,10,2012,207,1406,37799382
26121,5,10,2012,2930,51949,1931333472
26123,5,10,2012,732,8892,316163393
26125,5,10,2012,37604,614761,33904853454
26127,5,10,2012,554,5285,152655765
26129,5,10,2012,524,4849,118757165
26131,5,10,2012,180,1085,28436215
26133,5,10,2012,395,4646,201595637
26135,5,10,2012,193,1229,31309929
26137,5,10,2012,672,8303,266861459
26139,5,10,2012,5460,95246,3687837398
26141,5,10,2012,343,2548,81465930
26143,5,10,2012,518,4107,105755422
26145,5,10,2012,3994,72299,2753806812
26147,5,10,2012,2909,38245,1444387398
26149,5,10,2012,1235,16506,612927695
26151,5,10,2012,806,8835,278904054
26153,5,10,2012,221,1686,58472105
26155,5,10,2012,1081,12862,403920439
26157,5,10,2012,795,8267,274554949
26159,5,10,2012,1319,15911,573935758
26161,5,10,2012,7851,121127,5923595663
26163,5,10,2012,30866,598724,31817687318
26165,5,10,2012,730,10690,355749628
27001,5,10,2012,395,2867,81973305
27003,5,10,2012,6952,96259,4369189822
27005,5,10,2012,1030,10673,333222048
27007,5,10,2012,1098,13183,408452607
27009,5,10,2012,924,14474,522053549
27011,5,10,2012,183,1265,40593875
27013,5,10,2012,1864,32825,1181550884
27015,5,10,2012,750,11796,403075459
27017,5,10,2012,668,7947,280764811
27019,5,10,2012,2164,29324,1375294018
27021,5,10,2012,774,5605,124123047
27023,5,10,2012,407,4520,146502719
27025,5,10,2012,1105,11448,394806757
27027,5,10,2012,1241,14108,441519934
27029,5,10,2012,191,1885,62825027
27031,5,10,2012,265,1811,42910265
27033,5,10,2012,354,4061,124277390
27035,5,10,2012,1984,22521,717247564
27037,5,10,2012,9630,154095,7247339705
27039,5,10,2012,406,4079,152132862
27041,5,10,2012,1309,14321,494534636
27043,5,10,2012,415,3989,185759386
27045,5,10,2012,581,4710,135605333
27047,5,10,2012,767,10652,357116061
27049,5,10,2012,1285,17198,674103579
27051,5,10,2012,220,1472,46405603
27053,5,10,2012,39292,755573,47326371189
27055,5,10,2012,397,3823,106829792
27057,5,10,2012,572,4565,136497078
27059,5,10,2012,725,8461,298454952
27061,5,10,2012,1114,12553,449096051
27063,5,10,2012,316,4803,160431685
27065,5,10,2012,264,2491,74656502
27067,5,10,2012,1281,18664,596767160
27069,5,10,2012,159,1135,34670354
27071,5,10,2012,400,3965,151446984
27073,5,10,2012,185,1685,53168360
27075,5,10,2012,292,3551,141131340
27077,5,10,2012,153,1200,30280822
27079,5,10,2012,634,6269,220122391
27081,5,10,2012,204,1444,43112700
27083,5,10,2012,755,11892,420858146
27085,5,10,2012,921,14677,555773620
27087,5,10,2012,99,635,18466444
27089,5,10,2012,270,1698,62426331
27091,5,10,2012,619,7604,269619685
27093,5,10,2012,543,5444,174471846
27095,5,10,2012,634,5846,165748674
27097,5,10,2012,873,8693,250070618
27099,5,10,2012,807,13743,562464092
27101,5,10,2012,288,2360,68994846
27103,5,10,2012,624,10438,357940491
27105,5,10,2012,578,8759,304240676
27107,5,10,2012,214,1251,40888213
27109,5,10,2012,3300,83205,4389887611
27111,5,10,2012,1696,18317,586562292
27113,5,10,2012,402,8135,347831204
27115,5,10,2012,560,4632,111249872
27117,5,10,2012,322,3305,91167180
27119,5,10,2012,859,9701,316874514
27121,5,10,2012,320,3146,109365284
27123,5,10,2012,13023,266865,14459731689
27125,5,10,2012,106,769,22359750
27127,5,10,2012,490,4285,133211599
27129,5,10,2012,547,4451,159268127
27131,5,10,2012,1428,18675,714803493
27133,5,10,2012,260,2494,75447667
27135,5,10,2012,394,7312,298072706
27137,5,10,2012,5066,78058,3021463128
27139,5,10,2012,2969,32333,1409764282
27141,5,10,2012,1790,19255,735832039
27143,5,10,2012,343,3690,127555700
27145,5,10,2012,4123,69635,2628876857
27147,5,10,2012,921,19699,736513342
27149,5,10,2012,340,4144,154470176
27151,5,10,2012,303,2698,93368883
27153,5,10,2012,511,4487,142488077
27155,5,10,2012,128,816,23980431
27157,5,10,2012,591,5781,182842290
27159,5,10,2012,386,4415,145710693
27161,5,10,2012,468,5930,211065148
27163,5,10,2012,5161,63036,2462813745
27165,5,10,2012,282,3245,94249809
27167,5,10,2012,182,1702,53472130
27169,5,10,2012,1115,21642,770135491
27171,5,10,2012,2893,30975,1086973009
27173,5,10,2012,313,2757,92140591
28001,5,10,2012,830,8848,279696472
28003,5,10,2012,750,9955,315894898
28005,5,10,2012,174,1187,34006885
28007,5,10,2012,327,3378,94686017
28009,5,10,2012,67,962,29643146
28011,5,10,2012,760,9216,307471565
28013,5,10,2012,262,2540,70894064
28015,5,10,2012,104,808,23483809
28017,5,10,2012,344,5055,149233786
28019,5,10,2012,118,1394,50869811
28021,5,10,2012,117,2856,198415090
28023,5,10,2012,209,2353,80044290
28025,5,10,2012,334,4108,132203955
28027,5,10,2012,604,6400,202992845
28029,5,10,2012,408,5433,172983292
28031,5,10,2012,295,3703,108769724
28033,5,10,2012,2486,41165,1299894560
28035,5,10,2012,1824,26100,926243131
28037,5,10,2012,111,1014,32889517
28039,5,10,2012,320,2984,86700074
28041,5,10,2012,114,865,24364745
28043,5,10,2012,515,7872,231228919
28045,5,10,2012,739,9267,371782159
28047,5,10,2012,4221,64246,2098146388
28049,5,10,2012,5681,83549,3349884711
28051,5,10,2012,254,2382,65505076
28053,5,10,2012,204,2278,55391388
28055,5,10,2012,26,142,3642712
28057,5,10,2012,326,4434,132195324
28059,5,10,2012,2242,37912,1759418513
28061,5,10,2012,220,3319,119916692
28063,5,10,2012,65,631,18826444
28065,5,10,2012,137,967,32745183
28067,5,10,2012,1272,21128,791931841
28069,5,10,2012,123,2616,105233973
28071,5,10,2012,1047,12753,404492767
28073,5,10,2012,1263,15219,420670954
28075,5,10,2012,1909,27138,937413571
28077,5,10,2012,163,1785,79805325
28079,5,10,2012,275,4225,111408538
28081,5,10,2012,2322,45017,1600066342
28083,5,10,2012,778,9972,307190381
28085,5,10,2012,746,9260,308694837
28087,5,10,2012,1476,21219,818844903
28089,5,10,2012,2939,42070,1724673042
28091,5,10,2012,552,5864,192842809
28093,5,10,2012,383,4430,141670539
28095,5,10,2012,607,7729,265284247
28097,5,10,2012,208,1873,48448514
28099,5,10,2012,490,6239,216902521
28101,5,10,2012,302,3916,111702888
28103,5,10,2012,202,1657,40825758
28105,5,10,2012,839,10709,274938686
28107,5,10,2012,608,8534,277593296
28109,5,10,2012,779,6689,199678963
28111,5,10,2012,142,1436,62426101
28113,5,10,2012,957,10853,296344728
28115,5,10,2012,438,9987,293381808
28117,5,10,2012,441,5535,155894480
28119,5,10,2012,123,837,23584972
28121,5,10,2012,3476,46029,1668348562
28123,5,10,2012,475,11131,323092158
28125,5,10,2012,140,830,21279403
28127,5,10,2012,394,5818,145822475
28129,5,10,2012,157,2067,72304689
28131,5,10,2012,268,2737,82704696
28133,5,10,2012,526,5350,147999836
28135,5,10,2012,186,1786,49074315
28137,5,10,2012,332,3728,113535493
28139,5,10,2012,311,4482,137166849
28141,5,10,2012,352,4325,125837919
28143,5,10,2012,264,10419,302471051
28145,5,10,2012,449,8458,292900836
28147,5,10,2012,212,1864,49441978
28149,5,10,2012,1065,15888,546603850
28151,5,10,2012,1249,13347,396119566
28153,5,10,2012,368,3773,120405955
28155,5,10,2012,149,1599,43350673
28157,5,10,2012,136,1501,44272235
28159,5,10,2012,339,3792,124265777
28161,5,10,2012,184,2410,68223880
28163,5,10,2012,400,3990,130093237
29001,5,10,2012,664,7769,206151337
29003,5,10,2012,268,1686,45373717
29005,5,10,2012,211,1303,34114342
29007,5,10,2012,555,6874,218436034
29009,5,10,2012,722,12237,398333546
29011,5,10,2012,268,2432,62124064
29013,5,10,2012,355,2399,60082048
29015,5,10,2012,427,2432,59715495
29017,5,10,2012,278,1369,32188449
29019,5,10,2012,4371,60668,2045115404
29021,5,10,2012,2430,39596,1556657480
29023,5,10,2012,1422,15144,433963631
29025,5,10,2012,162,821,26577091
29027,5,10,2012,759,10001,368813865
29029,5,10,2012,1554,13997,385078506
29031,5,10,2012,2438,34266,1237665524
29033,5,10,2012,232,1618,45450080
29035,5,10,2012,187,1028,22211553
29037,5,10,2012,1831,18101,540763356
29039,5,10,2012,304,2086,47285718
29041,5,10,2012,224,1559,46096337
29043,5,10,2012,1553,12001,335400289
29045,5,10,2012,130,915,22394631
29047,5,10,2012,4875,71549,3139790023
29049,5,10,2012,376,2728,77656230
29051,5,10,2012,2156,31711,1199250467
29053,5,10,2012,405,3956,118419281
29055,5,10,2012,667,5435,172711389
29057,5,10,2012,131,1041,28361416
29059,5,10,2012,240,1715,36639903
29061,5,10,2012,168,1042,25138367
29063,5,10,2012,222,1931,56891410
29065,5,10,2012,499,2870,72036209
29067,5,10,2012,164,1846,42117683
29069,5,10,2012,1429,8188,191652419
29071,5,10,2012,2634,30840,1086155300
29073,5,10,2012,426,3968,104036091
29075,5,10,2012,206,1825,45630113
29077,5,10,2012,7773,134493,4895966627
29079,5,10,2012,235,2473,79732171
29081,5,10,2012,221,1751,39241563
29083,5,10,2012,579,5543,167712655
29085,5,10,2012,148,747,15026449
29087,5,10,2012,147,957,28837501
29089,5,10,2012,199,1844,49909982
29091,5,10,2012,1088,12680,373848794
29093,5,10,2012,453,3195,137674127
29095,5,10,2012,18101,288529,14340039976
29097,5,10,2012,3075,49988,1732269557
29099,5,10,2012,3895,37230,1182942101
29101,5,10,2012,908,8346,227279947
29103,5,10,2012,99,772,19530017
29105,5,10,2012,776,10802,322645640
29107,5,10,2012,744,6736,179203030
29109,5,10,2012,714,6349,185941043
29111,5,10,2012,184,2003,57759336
29113,5,10,2012,885,7546,242926004
29115,5,10,2012,313,2934,92157343
29117,5,10,2012,398,4617,138025016
29119,5,10,2012,353,5894,163348475
29121,5,10,2012,358,3057,81277944
29123,5,10,2012,325,2643,69322325
29125,5,10,2012,141,1070,33462336
29127,5,10,2012,888,12123,401097342
29129,5,10,2012,71,1506,44839141
29131,5,10,2012,546,4428,136896700
29133,5,10,2012,467,3018,80981923
29135,5,10,2012,316,2889,80265950
29137,5,10,2012,183,1165,31833376
29139,5,10,2012,268,2147,58814360
29141,5,10,2012,474,2924,70820550
29143,5,10,2012,603,6174,230810100
29145,5,10,2012,1150,16900,618434639
29147,5,10,2012,479,6057,183653622
29149,5,10,2012,234,1803,37934725
29151,5,10,2012,241,2527,69116787
29153,5,10,2012,175,1029,20608447
29155,5,10,2012,703,4530,124390068
29157,5,10,2012,509,8293,266912832
29159,5,10,2012,1069,14931,461179794
29161,5,10,2012,1132,11784,352365718
29163,5,10,2012,409,4235,123764184
29165,5,10,2012,2277,35389,1427792841
29167,5,10,2012,587,5340,150111464
29169,5,10,2012,743,7645,196984885
29171,5,10,2012,111,548,12667718
29173,5,10,2012,203,2133,73728380
29175,5,10,2012,578,7299,243295318
29177,5,10,2012,336,2610,81454057
29179,5,10,2012,298,1100,26975242
29181,5,10,2012,432,2441,48153100
29183,5,10,2012,8043,110797,4297309758
29185,5,10,2012,166,1102,23584563
29186,5,10,2012,389,4428,173994343
29187,5,10,2012,1553,16441,461532963
29189,5,10,2012,31312,513066,27248464979
29195,5,10,2012,510,6795,206421318
29197,5,10,2012,76,329,8179050
29199,5,10,2012,119,592,11805027
29201,5,10,2012,1270,12944,405516082
29203,5,10,2012,168,925,16972301
29205,5,10,2012,169,1267,32266926
29207,5,10,2012,927,8910,265382847
29209,5,10,2012,681,3790,94159145
29211,5,10,2012,148,1936,64094061
29213,5,10,2012,1779,25068,655918199
29215,5,10,2012,494,3964,103571539
29217,5,10,2012,503,5439,176451566
29219,5,10,2012,557,5200,161676768
29221,5,10,2012,835,3366,76102981
29223,5,10,2012,464,2030,42774776
29225,5,10,2012,587,4806,139239556
29227,5,10,2012,64,223,4677761
29229,5,10,2012,422,3836,94034700
29510,5,10,2012,9019,186128,10214412291
30011,5,10,2012,34,144,3738194
30013,5,10,2012,2553,29268,977427040
30015,5,10,2012,181,763,22295382
30017,5,10,2012,458,4504,147960111
30019,5,10,2012,64,448,17046001
30021,5,10,2012,339,2835,102503422
30023,5,10,2012,252,2245,73654458
30025,5,10,2012,167,1374,81598507
30027,5,10,2012,458,3412,107269574
30029,5,10,2012,4037,33136,1121393243
30031,5,10,2012,5226,37073,1362684256
30033,5,10,2012,30,143,2547712
30035,5,10,2012,274,2238,68951612
30037,5,10,2012,18,92,2405186
30039,5,10,2012,114,527,13793471
30041,5,10,2012,538,4921,151107362
30043,5,10,2012,291,1629,54310124
30045,5,10,2012,62,261,8185727
30047,5,10,2012,843,5183,150355441
30049,5,10,2012,2460,24472,891202402
30051,5,10,2012,78,360,10256148
30053,5,10,2012,640,4091,117300679
30055,5,10,2012,57,387,13861687
30057,5,10,2012,417,2858,84897689
30059,5,10,2012,87,442,10997941
30061,5,10,2012,121,836,21609043
30063,5,10,2012,4354,45801,1541076597
30065,5,10,2012,138,998,49257741
30067,5,10,2012,825,4684,134197331
30069,5,10,2012,13,0,0
30071,5,10,2012,152,924,26418871
30073,5,10,2012,201,1391,44090409
30075,5,10,2012,80,310,6921997
30077,5,10,2012,182,1250,34762086
30079,5,10,2012,39,127,3658011
30081,5,10,2012,1474,8500,244510972
30083,5,10,2012,586,5589,286235110
30085,5,10,2012,245,2129,69372113
30087,5,10,2012,215,2852,137044434
30089,5,10,2012,382,2000,52634121
30091,5,10,2012,193,1142,36696243
30093,5,10,2012,1193,13189,476947300
30095,5,10,2012,297,2774,160586320
30097,5,10,2012,175,1071,51335091
30099,5,10,2012,230,1322,44098939
30101,5,10,2012,216,1453,56845020
30103,5,10,2012,27,120,3568644
30105,5,10,2012,269,2134,64585165
30107,5,10,2012,70,458,11954603
30109,5,10,2012,34,218,6036431
30111,5,10,2012,5915,69281,2767494541
31001,5,10,2012,1112,12869,423137181
31003,5,10,2012,245,1560,45563034
31005,5,10,2012,12,37,678570
31007,5,10,2012,13,88,2822404
31009,5,10,2012,18,68,1425217
31011,5,10,2012,231,1672,49739818
31013,5,10,2012,407,2907,85278390
31015,5,10,2012,75,351,7764089
31017,5,10,2012,143,814,19636187
31019,5,10,2012,1692,22169,753881035
31021,5,10,2012,235,1319,38991944
31023,5,10,2012,234,1928,65188099
31025,5,10,2012,590,3634,117141396
31027,5,10,2012,328,1979,61301419
31029,5,10,2012,195,1300,41501703
31031,5,10,2012,272,1703,37387630
31033,5,10,2012,343,4877,255577390
31035,5,10,2012,233,1741,59949147
31037,5,10,2012,283,4080,136313912
31039,5,10,2012,411,3008,100880813
31041,5,10,2012,415,3186,100435644
31043,5,10,2012,506,10656,364652453
31045,5,10,2012,332,2242,54391988
31047,5,10,2012,792,9121,280688291
31049,5,10,2012,70,453,11605942
31051,5,10,2012,110,1338,40400681
31053,5,10,2012,1105,13567,415409940
31055,5,10,2012,17167,277746,12385087445
31057,5,10,2012,83,429,12932727
31059,5,10,2012,250,1513,50967944
31061,5,10,2012,97,488,12311015
31063,5,10,2012,72,438,12120332
31065,5,10,2012,242,1359,43802664
31067,5,10,2012,753,6931,201415635
31069,5,10,2012,59,304,6991874
31071,5,10,2012,93,668,15615561
31073,5,10,2012,62,263,8751227
31075,5,10,2012,44,178,4634319
31077,5,10,2012,89,353,10235136
31079,5,10,2012,2023,30016,985571418
31081,5,10,2012,322,2640,93834157
31083,5,10,2012,108,594,14725980
31085,5,10,2012,31,115,3689086
31087,5,10,2012,72,416,15178322
31089,5,10,2012,487,3704,110549661
31091,5,10,2012,32,228,5171108
31093,5,10,2012,151,830,20598876
31095,5,10,2012,273,2645,78227849
31097,5,10,2012,134,811,22277678
31099,5,10,2012,214,1821,56118709
31101,5,10,2012,400,2689,73674981
31103,5,10,2012,20,68,1887854
31105,5,10,2012,154,1091,43020387
31107,5,10,2012,303,1820,44808735
31109,5,10,2012,8986,125829,4699473863
31111,5,10,2012,1201,11760,371135889
31113,5,10,2012,29,112,2770255
31115,5,10,2012,15,46,764985
31117,5,10,2012,5,15,218212
31119,5,10,2012,1395,17362,570584310
31121,5,10,2012,260,1698,53081612
31123,5,10,2012,161,1065,32004676
31125,5,10,2012,120,701,20715958
31127,5,10,2012,217,1510,43621951
31129,5,10,2012,175,1069,28348114
31131,5,10,2012,524,5039,148310512
31133,5,10,2012,84,521,13416030
31135,5,10,2012,143,744,27354091
31137,5,10,2012,382,3851,135232638
31139,5,10,2012,233,1538,46603814
31141,5,10,2012,1106,16615,571900985
31143,5,10,2012,156,925,27954692
31145,5,10,2012,479,4211,130772289
31147,5,10,2012,289,1879,50409200
31149,5,10,2012,55,246,6921281
31151,5,10,2012,339,5350,197754526
31153,5,10,2012,3271,51690,1954402378
31155,5,10,2012,515,3329,97900318
31157,5,10,2012,1388,13814,471708698
31159,5,10,2012,459,5048,174889737
31161,5,10,2012,212,1051,23943581
31163,5,10,2012,97,523,12400780
31165,5,10,2012,17,69,1724516
31167,5,10,2012,102,1157,61451402
31169,5,10,2012,206,1750,62237707
31171,5,10,2012,21,152,4346700
31173,5,10,2012,147,1345,53039554
31175,5,10,2012,194,1100,29591849
31177,5,10,2012,597,6618,295746717
31179,5,10,2012,257,3126,81830155
31181,5,10,2012,109,713,18146589
31183,5,10,2012,28,240,8887262
31185,5,10,2012,586,6558,213378606
32001,5,10,2012,618,5924,238348009
32003,5,10,2012,48214,724721,30214141477
32005,5,10,2012,1726,15046,581877379
32007,5,10,2012,1304,19175,909088870
32009,5,10,2012,25,0,0
32011,5,10,2012,56,4538,388153181
32013,5,10,2012,470,6969,355567626
32015,5,10,2012,114,2980,198515462
32017,5,10,2012,105,586,15040555
32019,5,10,2012,937,9068,329356423
32021,5,10,2012,79,753,32245854
32023,5,10,2012,821,9018,423112587
32027,5,10,2012,98,1114,55531501
32029,5,10,2012,179,3207,137119036
32031,5,10,2012,13401,157853,6670749380
32033,5,10,2012,240,2944,144099012
32510,5,10,2012,1929,18270,744610147
33001,5,10,2012,1870,20963,767397196
33003,5,10,2012,1874,17080,546421532
33005,5,10,2012,1969,27149,1120633770
33007,5,10,2012,904,0,0
33009,5,10,2012,3042,45237,2289866484
33011,5,10,2012,11644,167116,9001136974
33013,5,10,2012,4401,56859,2488600480
33015,5,10,2012,10213,121110,5748874663
33017,5,10,2012,2727,35658,1602256070
33019,5,10,2012,1008,11075,444055799
34001,5,10,2012,6329,112209,4165412970
34003,5,10,2012,32055,379655,23209233644
34005,5,10,2012,10426,165503,8371115077
34007,5,10,2012,11524,160223,7470008152
34009,5,10,2012,3774,31019,937031647
34011,5,10,2012,2964,45043,1762592615
34013,5,10,2012,19639,263619,15852439658
34015,5,10,2012,5864,79504,3223292004
34017,5,10,2012,13483,194178,13514087704
34019,5,10,2012,4023,38108,2121736306
34021,5,10,2012,10478,162077,10715916731
34023,5,10,2012,21028,330531,19725323440
34025,5,10,2012,19183,207942,9944201084
34027,5,10,2012,16636,240377,17799274055
34029,5,10,2012,11758,122569,4456289753
34031,5,10,2012,11854,141270,6586052650
34033,5,10,2012,1177,16869,905504515
34035,5,10,2012,9703,154462,12291141462
34037,5,10,2012,3387,30151,1127185737
34039,5,10,2012,13919,187536,11588994193
34041,5,10,2012,2713,29116,1301763299
35001,5,10,2012,17371,245596,9913309242
35003,5,10,2012,77,314,6204918
35005,5,10,2012,1575,16713,508642062
35006,5,10,2012,328,4677,160874569
35007,5,10,2012,457,3465,91365105
35009,5,10,2012,1165,13491,429723505
35011,5,10,2012,56,273,7670211
35013,5,10,2012,4079,51208,1543104428
35015,5,10,2012,1394,21544,1041806598
35017,5,10,2012,686,6358,236212868
35019,5,10,2012,104,857,20346776
35021,5,10,2012,16,61,1799666
35023,5,10,2012,105,952,20745791
35025,5,10,2012,1779,26716,1366547312
35027,5,10,2012,738,5202,135084321
35028,5,10,2012,414,14320,1156489769
35029,5,10,2012,469,5481,136110901
35031,5,10,2012,988,13572,358266630
35033,5,10,2012,84,408,11105369
35035,5,10,2012,1089,11542,354095481
35037,5,10,2012,240,1814,45974695
35039,5,10,2012,587,4766,144854554
35041,5,10,2012,391,4434,118802224
35043,5,10,2012,1864,21958,999047593
35045,5,10,2012,2858,38164,1714692194
35047,5,10,2012,473,4450,107940800
35049,5,10,2012,5330,43312,1709080758
35051,5,10,2012,253,2304,55190011
35053,5,10,2012,274,3120,91442808
35055,5,10,2012,1165,7995,225692986
35057,5,10,2012,254,2133,61560116
35059,5,10,2012,135,909,26214640
35061,5,10,2012,910,9264,246803648
36001,5,10,2012,9628,159343,7467630903
36003,5,10,2012,852,9661,322488881
36005,5,10,2012,16889,214340,9390710153
36007,5,10,2012,4347,69984,2635346169
36009,5,10,2012,1674,19954,706675816
36011,5,10,2012,1714,20447,709964706
36013,5,10,2012,3034,41873,1360837126
36015,5,10,2012,1870,31159,1233985850
36017,5,10,2012,949,13166,499938260
36019,5,10,2012,1947,24840,866174863
36021,5,10,2012,1836,15921,574615256
36023,5,10,2012,1052,14244,493824992
36025,5,10,2012,1067,10888,442229277
36027,5,10,2012,7947,89432,4254403815
36029,5,10,2012,23185,380749,15681149496
36031,5,10,2012,1143,10131,325991633
36033,5,10,2012,1056,10348,330951245
36035,5,10,2012,1100,13203,448718794
36037,5,10,2012,1355,17269,582412389
36039,5,10,2012,1202,9831,321367997
36041,5,10,2012,202,1044,21742964
36043,5,10,2012,1156,12133,381795094
36045,5,10,2012,2657,30056,1022343182
36047,5,10,2012,52682,485425,18653403194
36049,5,10,2012,523,4095,131533377
36051,5,10,2012,1315,13369,419846386
36053,5,10,2012,1496,17040,596482195
36055,5,10,2012,17783,326508,14806344892
36057,5,10,2012,1158,15863,538638208
36059,5,10,2012,51729,511704,26723038803
36061,5,10,2012,122104,1947749,217698608740
36063,5,10,2012,4584,56596,1963952466
36065,5,10,2012,5038,78358,2814622384
36067,5,10,2012,12508,200172,8935428811
36069,5,10,2012,2910,42618,1642225543
36071,5,10,2012,9507,104825,3891272769
36073,5,10,2012,690,9185,307334385
36075,5,10,2012,2242,24171,921612008
36077,5,10,2012,1472,19058,692687670
36079,5,10,2012,2967,19920,873567750
36081,5,10,2012,46879,486637,21560403032
36083,5,10,2012,3127,39773,1685880941
36085,5,10,2012,8906,86307,3453972739
36087,5,10,2012,9716,94270,4854073641
36089,5,10,2012,2041,24819,874669882
36091,5,10,2012,5397,65843,2861587951
36093,5,10,2012,3363,53072,2687627427
36095,5,10,2012,604,5932,181290361
36097,5,10,2012,369,3693,117513999
36099,5,10,2012,696,8332,310854916
36101,5,10,2012,1933,28676,1448658455
36103,5,10,2012,49774,516941,26450246343
36105,5,10,2012,1947,19168,612759627
36107,5,10,2012,843,10558,499094151
36109,5,10,2012,2433,43123,1972286704
36111,5,10,2012,4891,43784,1468265483
36113,5,10,2012,2417,33554,1226245080
36115,5,10,2012,1161,10251,390337483
36117,5,10,2012,1896,20913,768130469
36119,5,10,2012,35394,345988,22534467200
36121,5,10,2012,818,9522,312435801
36123,5,10,2012,582,5700,163250379
37001,5,10,2012,3334,50577,1777215481
37003,5,10,2012,567,6955,191273864
37005,5,10,2012,302,2665,68194622
37007,5,10,2012,439,5054,154085561
37009,5,10,2012,584,5930,175585729
37011,5,10,2012,592,4952,129917178
37013,5,10,2012,1154,13293,446105833
37015,5,10,2012,304,4834,129893506
37017,5,10,2012,589,9666,299389976
37019,5,10,2012,2432,23118,765298849
37021,5,10,2012,7858,97645,3477445772
37023,5,10,2012,1464,21502,704001658
37025,5,10,2012,4070,49990,1691057194
37027,5,10,2012,1374,18921,592166288
37029,5,10,2012,197,1465,67708337
37031,5,10,2012,2090,17390,463918305
37033,5,10,2012,254,1735,47231345
37035,5,10,2012,4249,69326,2497552124
37037,5,10,2012,1283,11403,369579229
37039,5,10,2012,671,6139,173358276
37041,5,10,2012,393,3779,118680326
37043,5,10,2012,245,1408,35976908
37045,5,10,2012,1935,26682,907637242
37047,5,10,2012,1063,11596,364969766
37049,5,10,2012,2250,25615,902969622
37051,5,10,2012,6078,80934,2739447806
37053,5,10,2012,603,4202,112434654
37055,5,10,2012,1925,15727,422944183
37057,5,10,2012,2732,33950,1115439484
37059,5,10,2012,833,7850,240603232
37061,5,10,2012,1081,16630,510878379
37063,5,10,2012,7308,165353,10974150373
37065,5,10,2012,900,13430,497678725
37067,5,10,2012,8814,154743,7082692245
37069,5,10,2012,1039,9485,324210661
37071,5,10,2012,4003,56218,2007465134
37073,5,10,2012,144,899,26298846
37075,5,10,2012,185,1645,50203333
37077,5,10,2012,853,11892,426828443
37079,5,10,2012,301,2533,64878700
37081,5,10,2012,13896,231347,9883432975
37083,5,10,2012,1004,11680,345615351
37085,5,10,2012,1622,16749,477834282
37087,5,10,2012,1425,12535,404590728
37089,5,10,2012,2749,28680,975855784
37091,5,10,2012,484,7238,243421670
37093,5,10,2012,405,5593,142560838
37095,5,10,2012,176,1388,36223546
37097,5,10,2012,4788,56036,2405909326
37099,5,10,2012,1023,8166,229147195
37101,5,10,2012,3092,34003,1126218918
37103,5,10,2012,246,1244,35853870
37105,5,10,2012,1311,21869,836922243
37107,5,10,2012,1375,21491,680433771
37109,5,10,2012,1612,16190,536811517
37111,5,10,2012,725,12220,371262505
37113,5,10,2012,1135,8769,257076588
37115,5,10,2012,341,2820,79115180
37117,5,10,2012,487,5783,185538960
37119,5,10,2012,32687,499416,29033319413
37121,5,10,2012,381,3732,115156111
37123,5,10,2012,500,6961,212528355
37125,5,10,2012,2408,27184,952702597
37127,5,10,2012,2285,33666,1195732885
37129,5,10,2012,7262,79153,2985844631
37131,5,10,2012,320,3871,116681895
37133,5,10,2012,2853,32499,868443990
37135,5,10,2012,3682,30174,1176666676
37137,5,10,2012,284,2315,59433105
37139,5,10,2012,901,10144,308082004
37141,5,10,2012,999,7050,201009651
37143,5,10,2012,205,1128,29114367
37145,5,10,2012,700,7839,271687867
37147,5,10,2012,3735,50604,1748798604
37149,5,10,2012,530,3683,104730686
37151,5,10,2012,2568,38513,1234743570
37153,5,10,2012,841,10483,315426960
37155,5,10,2012,1941,29782,858732336
37157,5,10,2012,1665,22517,764360384
37159,5,10,2012,2546,36593,1347671926
37161,5,10,2012,1283,14755,462713541
37163,5,10,2012,1130,14615,447199406
37165,5,10,2012,647,9171,290914488
37167,5,10,2012,1339,14607,450057411
37169,5,10,2012,623,4907,135954304
37171,5,10,2012,1713,22524,684228102
37173,5,10,2012,381,3755,101040869
37175,5,10,2012,823,6792,202118941
37177,5,10,2012,91,746,16838521
37179,5,10,2012,4529,43429,1597367781
37181,5,10,2012,840,11651,364628675
37183,5,10,2012,29358,381049,18447047450
37185,5,10,2012,293,2191,65362727
37187,5,10,2012,234,2128,59067060
37189,5,10,2012,1589,16287,471590384
37191,5,10,2012,2236,34140,1132170557
37193,5,10,2012,1275,16507,515674936
37195,5,10,2012,1828,31085,1214986880
37197,5,10,2012,645,8441,236072693
37199,5,10,2012,336,2956,80680438
38001,5,10,2012,114,812,29537729
38003,5,10,2012,371,3910,128379431
38005,5,10,2012,104,708,30414017
38007,5,10,2012,50,406,17264488
38009,5,10,2012,264,2198,91641548
38011,5,10,2012,167,1526,64474632
38013,5,10,2012,116,718,39193684
38015,5,10,2012,3165,43982,1846721040
38017,5,10,2012,6030,94951,4042713707
38019,5,10,2012,169,1278,48654863
38021,5,10,2012,228,1756,57742332
38023,5,10,2012,134,856,43444028
38025,5,10,2012,214,2386,175042246
38027,5,10,2012,77,537,14823674
38029,5,10,2012,131,758,23409084
38031,5,10,2012,149,1423,54836834
38033,5,10,2012,80,528,19834825
38035,5,10,2012,2018,31697,1124446918
38037,5,10,2012,69,438,13563724
38039,5,10,2012,102,781,24269351
38041,5,10,2012,98,512,19048299
